../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_198.jpeg,0.05,0.018482,0,34.159912
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_199.jpeg,0,0.012643,0,34.163906
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1100.jpeg,0,0.005539,0,34.055027
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1101.jpeg,0,-0.067801,0,34.062424
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1102.jpeg,0,-0.207113,0,34.139584
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1103.jpeg,0,0.161953,0,34.046013
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1104.jpeg,0,0.00265,0,34.091465
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1105.jpeg,0,0.071306,0,34.118622
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1106.jpeg,0,0.008188,0,34.135098
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1107.jpeg,-0.05,0.034585,0,34.146389
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1108.jpeg,-0.05,0.009064,0,34.153873
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1109.jpeg,-0.05,0.015867,0,34.161068
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1110.jpeg,-0.1,0.001932,0,34.165558
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1111.jpeg,-0.1,0.611383,0,34.060478
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1112.jpeg,-0.1,-0.0594,0,34.106716
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1113.jpeg,-0.1,0.118133,0,34.045624
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1114.jpeg,-0.15,-0.022494,0,34.093414
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1115.jpeg,-0.15,0.106559,0,34.032932
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1116.jpeg,-0.15,-0.059829,0,34.08881
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1117.jpeg,-0.15,0.120824,0,34.032719
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1118.jpeg,-0.15,0.078837,0,33.968021
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1119.jpeg,-0.15,-0.103801,0,34.15284
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1120.jpeg,-0.15,0.146615,0,34.054729
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1121.jpeg,-0.15,0.09433,0,34.091484
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1122.jpeg,-0.15,0.065395,0,34.115158
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1123.jpeg,-0.1,0.051838,0,34.129223
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1124.jpeg,-0.1,0.042703,0,34.138786
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1125.jpeg,-0.1,0.033736,0,34.146175
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1126.jpeg,-0.1,0.027352,0,34.151817
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1127.jpeg,-0.1,0.021209,0,34.157463
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1128.jpeg,-0.1,0.015278,0,34.161823
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1129.jpeg,-0.1,0.01047,0,34.165844
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1130.jpeg,-0.1,0.005225,0,34.170044
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1131.jpeg,-0.05,0.708245,0,33.930664
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1132.jpeg,-0.05,-0.105208,0,34.152489
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1133.jpeg,-0.05,0.146201,0,34.056072
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1134.jpeg,-0.05,0.091007,0,34.094692
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1135.jpeg,-0.05,0.067075,0,34.122723
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1136.jpeg,-0.05,0.041943,0,34.137398
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1137.jpeg,-0.05,0.027923,0,34.148865
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1138.jpeg,-0.05,0.01608,0,34.159889
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1139.jpeg,-0.05,0.003658,0,34.055042
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1140.jpeg,-0.05,-0.020808,0,34.034847
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1141.jpeg,-0.05,-0.074513,0,34.052078
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1142.jpeg,-0.05,0.149657,0,34.012691
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1143.jpeg,-0.05,0.082188,0,33.971535
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1144.jpeg,-0.05,-0.059016,0,34.140911
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1145.jpeg,-0.1,0.130938,0,34.054924
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1146.jpeg,-0.1,0.081955,0,33.981728
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1147.jpeg,-0.1,0.009048,0,34.044285
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1148.jpeg,-0.1,-0.059598,0,34.066463
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1149.jpeg,-0.15,-0.132141,0,34.106472
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1150.jpeg,-0.15,0.148574,0,34.032234
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1151.jpeg,-0.15,0.079277,0,33.968094
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1152.jpeg,-0.2,-0.040556,0,34.12685
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1153.jpeg,-0.2,0.147441,0,34.041035
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1154.jpeg,-0.2,0.740509,0,33.979496
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1155.jpeg,-0.2,-0.257086,0,34.092701
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1156.jpeg,-0.15,0.121382,0,34.036251
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1157.jpeg,-0.2,-0.002264,0,34.083855
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1158.jpeg,-0.2,0.161668,0,34.01128
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1159.jpeg,-0.2,0.109336,0,33.94511
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1160.jpeg,-0.2,-0.138634,0,34.087036
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1161.jpeg,-0.2,-0.196486,0,34.137562
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1162.jpeg,-0.2,0.180914,0,34.040394
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1163.jpeg,-0.15,0.113565,0,34.081173
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1164.jpeg,-0.15,0.069464,0,34.111362
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1165.jpeg,-0.15,0.049964,0,34.129322
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1166.jpeg,-0.1,0.031994,0,34.145294
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1167.jpeg,-0.1,-0.00579,0,34.15852
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1168.jpeg,-0.05,0.119185,0,34.067616
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1169.jpeg,0,0.043426,0,34.004288
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1170.jpeg,0,-0.132124,0,34.09256
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1171.jpeg,0.05,-0.381496,0,34.228783
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1172.jpeg,0.1,0.835516,0,33.856239
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1173.jpeg,0.1,0,1,34.166229
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1174.jpeg,0.15,0.376966,0,33.869759
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1175.jpeg,0.15,-0.097287,0,33.969086
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1176.jpeg,0.2,-0.299345,0,34.175579
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1177.jpeg,0.2,0.810402,0,33.867466
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1178.jpeg,0.2,-0.119419,0,34.06303
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1179.jpeg,0.2,-0.666106,0,34.229618
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1180.jpeg,0.2,0.604783,0,33.997826
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1181.jpeg,0.25,-0.145228,0,34.113998
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1182.jpeg,0.25,-0.507993,0,34.319054
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1183.jpeg,0.3,-0.028895,0,34.135406
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1184.jpeg,0.3,0.609351,0,33.968159
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1185.jpeg,0.3,-0.287588,0,34.10046
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1186.jpeg,0.25,-0.737705,0,34.353115
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1187.jpeg,0.25,0.565404,0,34.193359
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1188.jpeg,0.2,0.645879,0,34.246788
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1189.jpeg,0.2,0.798886,0,34.103714
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1190.jpeg,0.15,0.531067,0,34.191578
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1191.jpeg,0.15,-0.02478,0,34.212181
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1192.jpeg,0.15,-0.727421,0,34.419319
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1193.jpeg,0.15,-0.329531,0,34.322296
../../../../../../Users/crist/Documents/Unreal Projects/Self Driving Car/Saved/ScreenShots/CameraView_1194.jpeg,0.1,0.260895,0,34.220726
